ST,PUMA,GEOID,SEX,RACE,EDUCATION,AGEG,alzheimer_prob,PWGTP
23,200,2300200,Female,Other,12,65-69,3.564379297,8
23,800,2300800,Female,Other,14,65-69,2.860048137,13
23,800,2300800,Male,Other,12,70-74,5.499823433,13
23,100,2300100,Female,Other,12,70-74,6.175212911,30
23,700,2300700,Male,Other,14,70-74,4.43061433,5
23,700,2300700,Female,Other,16,70-74,4.008883577,5
23,800,2300800,Male,Other,18,65-69,1.625171798,12
23,800,2300800,Female,Other,14,65-69,2.860048137,10
23,1000,2301000,Female,Other,8,85+,46.25630518,46
23,1000,2301000,Male,Other,14,65-69,2.537435845,50
23,800,2300800,Male,Other,12,65-69,3.164907227,7
23,400,2300400,Female,Other,12,80-84,18.27410738,20
23,100,2300100,Male,Other,12,70-74,5.499823433,15
23,100,2300100,Female,Other,12,65-69,3.564379297,15
23,100,2300100,Male,Other,12,85+,32.56588642,7
23,100,2300100,Female,Other,12,85+,35.32267164,8
23,800,2300800,Female,Other,16,75-79,6.743700149,18
23,800,2300800,Male,Other,24,70-74,1.465143537,17
23,700,2300700,Male,Other,16,65-69,2.031756168,9
23,700,2300700,Female,Other,18,65-69,1.833980414,9
23,300,2300300,Male,Other,14,65-69,2.537435845,17
23,800,2300800,Female,Other,14,70-74,4.981624362,11
23,500,2300500,Female,Other,14,70-74,4.981624362,9
23,500,2300500,Male,Other,12,80-84,16.50827556,10
23,500,2300500,Male,Other,12,80-84,16.50827556,7
23,400,2300400,Female,Other,12,75-79,10.23037239,4
23,700,2300700,Male,Other,14,65-69,2.537435845,22
23,700,2300700,Female,Other,14,65-69,2.860048137,19
23,400,2300400,Female,Other,12,75-79,10.23037239,19
23,200,2300200,Male,Other,12,80-84,16.50827556,4
23,200,2300200,Female,Other,12,80-84,18.27410738,5
23,300,2300300,Male,Other,14,65-69,2.537435845,8
23,100,2300100,Male,Other,16,75-79,6.010117428,5
23,100,2300100,Female,Other,18,75-79,5.446609089,4
23,800,2300800,Male,Other,16,65-69,2.031756168,15
23,800,2300800,Female,Other,16,70-74,4.008883577,14
23,200,2300200,Male,Other,16,70-74,3.561434185,10
23,100,2300100,Male,Other,12,70-74,5.499823433,3
23,100,2300100,Female,Other,12,70-74,6.175212911,3
23,500,2300500,Female,Other,14,65-69,2.860048137,15
23,100,2300100,Female,Other,12,80-84,18.27410738,7
23,400,2300400,Female,Other,18,65-69,1.833980414,23
23,400,2300400,Male,Other,14,65-69,2.537435845,21
23,100,2300100,Male,Other,12,75-79,9.154741059,4
23,800,2300800,Female,Other,11,70-74,6.867830308,30
23,200,2300200,Female,Other,12,85+,35.32267164,9
23,600,2300600,Female,Other,12,65-69,3.564379297,16
23,200,2300200,Female,Other,12,65-69,3.564379297,4
23,400,2300400,Female,Other,12,85+,35.32267164,14
23,400,2300400,Female,Other,16,65-69,2.291587488,38
23,700,2300700,Female,Other,9,65-69,4.941879113,32
23,700,2300700,Female,Other,6,65-69,6.814115417,33
23,500,2300500,Male,Other,14,75-79,7.430859588,6
23,500,2300500,Male,Other,19,70-74,2.55836372,20
23,200,2300200,Male,Other,18,85+,19.6207019,6
23,500,2300500,Female,Other,12,75-79,10.23037239,9
23,500,2300500,Female,Other,11,85+,37.96176479,7
23,900,2300900,Female,Other,16,75-79,6.743700149,32
23,900,2300900,Male,Other,18,80-84,9.086064505,26
23,800,2300800,Male,Other,16,70-74,3.561434185,18
23,500,2300500,Female,Other,12,65-69,3.564379297,8
23,800,2300800,Male,Other,8,65-69,4.898440068,49
23,800,2300800,Female,Other,12,65-69,3.564379297,44
23,600,2300600,Female,Other,12,85+,35.32267164,18
23,500,2300500,Male,Other,12,65-69,3.164907227,22
23,800,2300800,Male,Other,14,65-69,2.537435845,9
23,800,2300800,Male,Other,14,65-69,2.537435845,7
23,800,2300800,Female,Other,12,65-69,3.564379297,6
23,500,2300500,Female,Other,12,70-74,6.175212911,12
23,500,2300500,Male,Other,10,70-74,6.808674751,16
23,300,2300300,Male,Other,12,65-69,3.164907227,9
23,500,2300500,Male,Other,14,70-74,4.43061433,6
23,500,2300500,Female,Other,18,70-74,3.219649661,8
23,400,2300400,Male,Other,12,75-79,9.154741059,13
23,400,2300400,Female,Other,12,75-79,10.23037239,14
23,500,2300500,Female,Other,10,75-79,12.51590092,10
23,800,2300800,Female,Other,16,65-69,2.291587488,7
23,800,2300800,Male,Other,8,70-74,8.401315793,7
23,200,2300200,Male,Other,8,75-79,13.70479135,17
23,1000,2301000,Female,Other,18,70-74,3.219649661,20
23,1000,2301000,Male,Other,18,80-84,9.086064505,17
23,1000,2301000,Male,Other,16,65-69,2.031756168,24
23,1000,2301000,Female,Other,16,80-84,12.42545854,32
23,1000,2301000,Male,Other,24,80-84,4.808721198,26
23,100,2300100,Male,Other,12,65-69,3.164907227,5
23,900,2300900,Male,Other,18,65-69,1.625171798,32
23,900,2300900,Female,Other,14,65-69,2.860048137,30
23,500,2300500,Male,Other,14,70-74,4.43061433,5
23,1000,2301000,Male,Other,18,70-74,2.857667742,25
23,1000,2301000,Female,Other,16,65-69,2.291587488,25
23,200,2300200,Female,Other,12,65-69,3.564379297,10
23,100,2300100,Male,Other,16,70-74,3.561434185,5
23,100,2300100,Female,Other,11,70-74,6.867830308,21
23,900,2300900,Female,Other,12,80-84,18.27410738,16
23,100,2300100,Male,Other,14,65-69,2.537435845,11
23,300,2300300,Male,Other,12,75-79,9.154741059,28
23,500,2300500,Female,Other,12,65-69,3.564379297,8
23,500,2300500,Male,Other,12,70-74,5.499823433,7
23,800,2300800,Female,Other,16,65-69,2.291587488,14
23,800,2300800,Male,Other,12,75-79,9.154741059,16
23,100,2300100,Male,Other,12,70-74,5.499823433,5
23,100,2300100,Female,Other,16,70-74,4.008883577,6
23,600,2300600,Male,Black,9,65-69,10.29615732,20
23,200,2300200,Female,Other,14,70-74,4.981624362,31
23,300,2300300,Female,Other,14,75-79,8.322500058,18
23,700,2300700,Female,Other,16,85+,25.73585981,31
23,600,2300600,Female,Other,14,65-69,2.860048137,13
23,600,2300600,Male,Other,12,65-69,3.164907227,11
23,500,2300500,Female,Other,12,65-69,3.564379297,7
23,200,2300200,Male,Other,12,65-69,3.164907227,9
23,200,2300200,Female,Other,12,70-74,6.175212911,9
23,500,2300500,Female,Other,14,70-74,4.981624362,6
23,300,2300300,Male,Other,18,70-74,2.857667742,6
23,300,2300300,Female,Other,12,70-74,6.175212911,7
23,400,2300400,Male,Other,16,75-79,6.010117428,11
23,900,2300900,Female,Other,14,70-74,4.981624362,18
23,500,2300500,Female,Other,14,80-84,15.11879158,6
23,500,2300500,Female,Other,12,75-79,10.23037239,6
23,900,2300900,Male,Other,16,65-69,2.031756168,14
23,900,2300900,Female,Other,16,65-69,2.291587488,14
23,700,2300700,Female,Other,16,75-79,6.743700149,12
23,300,2300300,Male,Other,12,80-84,16.50827556,27
23,800,2300800,Male,Other,10,65-69,3.941268584,17
23,500,2300500,Male,Black,16,65-69,4.923122315,37
23,100,2300100,Male,Other,12,65-69,3.164907227,30
23,500,2300500,Male,Other,16,85+,23.45593817,9
23,500,2300500,Female,Other,16,80-84,12.42545854,8
23,500,2300500,Female,Other,12,80-84,18.27410738,7
23,100,2300100,Female,Other,14,75-79,8.322500058,8
23,100,2300100,Male,Other,11,80-84,18.13583657,9
23,800,2300800,Male,Other,16,75-79,6.010117428,32
23,800,2300800,Female,Other,14,75-79,8.322500058,30
23,900,2300900,Female,Other,14,75-79,8.322500058,29
23,1000,2301000,Male,Other,12,70-74,5.499823433,17
23,1000,2301000,Female,Other,12,65-69,3.564379297,17
23,400,2300400,Male,Other,14,70-74,4.43061433,9
23,400,2300400,Female,Other,14,65-69,2.860048137,10
23,900,2300900,Male,Other,12,65-69,3.164907227,31
23,900,2300900,Female,Other,12,70-74,6.175212911,30
23,500,2300500,Female,Other,12,65-69,3.564379297,34
23,900,2300900,Male,Other,16,70-74,3.561434185,23
23,900,2300900,Female,Other,7,65-69,6.126558784,24
23,100,2300100,Female,Other,12,75-79,10.23037239,25
23,800,2300800,Female,Other,16,65-69,2.291587488,17
23,600,2300600,Male,Other,0,85+,65.4003878,18
23,1000,2301000,Female,Other,16,65-69,2.291587488,15
23,200,2300200,Male,Other,16,65-69,2.031756168,43
23,200,2300200,Female,Other,16,65-69,2.291587488,38
23,1000,2301000,Female,Other,14,75-79,8.322500058,23
23,500,2300500,Male,Other,12,80-84,16.50827556,9
23,500,2300500,Female,Other,12,65-69,3.564379297,16
23,200,2300200,Male,Other,12,65-69,3.164907227,7
23,200,2300200,Female,Other,12,70-74,6.175212911,7
23,1000,2301000,Female,Other,12,85+,35.32267164,16
23,300,2300300,Male,Other,0,70-74,18.55310147,23
23,700,2300700,Male,Other,16,75-79,6.010117428,36
23,500,2300500,Male,Other,12,65-69,3.164907227,8
23,200,2300200,Female,Other,14,70-74,4.981624362,6
23,500,2300500,Male,Other,12,80-84,16.50827556,4
23,100,2300100,Female,Other,18,75-79,5.446609089,4
23,200,2300200,Male,Other,12,75-79,9.154741059,5
23,200,2300200,Female,Other,14,75-79,8.322500058,5
23,500,2300500,Male,Other,0,75-79,28.28609571,4
23,500,2300500,Female,Other,12,75-79,10.23037239,4
23,500,2300500,Male,Other,10,65-69,3.941268584,32
23,400,2300400,Female,Other,12,65-69,3.564379297,16
23,600,2300600,Female,Other,14,85+,30.31559491,18
23,300,2300300,Female,Other,14,65-69,2.860048137,9
23,300,2300300,Male,Other,12,70-74,5.499823433,8
23,700,2300700,Female,Other,18,75-79,5.446609089,14
23,900,2300900,Female,Other,14,75-79,8.322500058,45
23,200,2300200,Female,Other,12,75-79,10.23037239,25
23,200,2300200,Male,Other,12,80-84,16.50827556,6
23,900,2300900,Male,Other,18,70-74,2.857667742,28
23,900,2300900,Female,Other,16,65-69,2.291587488,30
23,400,2300400,Female,Other,10,85+,40.67403494,12
23,800,2300800,Female,Other,14,85+,30.31559491,24
23,800,2300800,Male,Other,12,70-74,5.499823433,16
23,800,2300800,Female,Other,16,70-74,4.008883577,14
23,300,2300300,Male,Other,12,75-79,9.154741059,9
23,200,2300200,Male,Other,14,85+,27.78173331,10
23,200,2300200,Female,Other,12,85+,35.32267164,11
23,100,2300100,Male,Other,12,65-69,3.164907227,12
23,400,2300400,Female,Other,14,80-84,15.11879158,14
23,300,2300300,Male,Other,14,65-69,2.537435845,21
23,500,2300500,Male,Other,18,65-69,1.625171798,30
23,200,2300200,Male,Other,18,75-79,4.846791248,17
23,100,2300100,Female,Other,12,75-79,10.23037239,11
23,200,2300200,Male,Other,14,65-69,2.537435845,10
23,200,2300200,Female,Other,16,65-69,2.291587488,8
23,500,2300500,Male,Other,12,65-69,3.164907227,9
23,300,2300300,Male,Other,16,85+,23.45593817,29
23,900,2300900,Male,Other,14,70-74,4.43061433,20
23,100,2300100,Male,Other,12,65-69,3.164907227,5
23,700,2300700,Female,Other,14,85+,30.31559491,10
23,900,2300900,Male,Other,14,85+,27.78173331,30
23,300,2300300,Female,Other,16,65-69,2.291587488,39
23,900,2300900,Male,Other,14,65-69,2.537435845,28
23,500,2300500,Male,Other,16,70-74,3.561434185,13
23,400,2300400,Female,Other,14,75-79,8.322500058,15
23,300,2300300,Male,Other,18,65-69,1.625171798,9
23,400,2300400,Male,Other,19,65-69,1.453025048,24
23,300,2300300,Male,Other,8,85+,43.21637368,10
23,200,2300200,Male,Other,14,70-74,4.43061433,14
23,200,2300200,Female,Other,12,65-69,3.564379297,11
23,1000,2301000,Male,Other,18,85+,19.6207019,20
23,1000,2301000,Female,Other,18,80-84,10.15452867,25
23,700,2300700,Female,Other,12,65-69,3.564379297,6
23,700,2300700,Female,Other,12,85+,35.32267164,8
23,200,2300200,Male,Other,12,85+,32.56588642,9
23,700,2300700,Female,Other,14,65-69,2.860048137,47
23,500,2300500,Female,Other,14,65-69,2.860048137,11
23,800,2300800,Male,Other,14,65-69,2.537435845,16
23,800,2300800,Female,Other,16,65-69,2.291587488,14
23,400,2300400,Female,Other,14,65-69,2.860048137,37
23,800,2300800,Male,Other,14,70-74,4.43061433,16
23,800,2300800,Female,Other,12,70-74,6.175212911,15
23,700,2300700,Female,Other,18,65-69,1.833980414,6
23,900,2300900,Male,Other,14,70-74,4.43061433,27
23,900,2300900,Female,Other,12,70-74,6.175212911,29
23,100,2300100,Male,Other,14,85+,27.78173331,7
23,700,2300700,Male,Other,24,75-79,2.510024256,28
23,700,2300700,Female,Other,16,75-79,6.743700149,39
23,100,2300100,Male,Other,12,80-84,16.50827556,3
23,100,2300100,Female,Other,12,70-74,6.175212911,3
23,500,2300500,Male,Other,12,70-74,5.499823433,7
23,500,2300500,Female,Other,12,65-69,3.564379297,8
23,500,2300500,Female,Other,12,80-84,18.27410738,13
23,500,2300500,Female,Other,16,70-74,4.008883577,4
23,500,2300500,Male,Other,18,65-69,1.625171798,5
23,200,2300200,Female,Other,14,75-79,8.322500058,14
23,600,2300600,Female,Other,12,65-69,3.564379297,14
23,100,2300100,Male,Other,12,70-74,5.499823433,3
23,600,2300600,Male,Hispanic,5,70-74,18.24425697,15
23,600,2300600,Female,Hispanic,14,65-69,4.846132451,15
23,600,2300600,Male,Other,12,80-84,16.50827556,37
23,500,2300500,Female,Other,12,65-69,3.564379297,5
23,500,2300500,Male,Other,12,65-69,3.164907227,6
23,200,2300200,Male,Other,12,75-79,9.154741059,23
23,200,2300200,Female,Other,12,70-74,6.175212911,30
23,300,2300300,Male,Other,16,65-69,2.031756168,17
23,300,2300300,Female,Other,16,65-69,2.291587488,19
23,800,2300800,Male,Other,8,70-74,8.401315793,31
23,500,2300500,Male,Other,11,65-69,3.532598484,28
23,300,2300300,Male,Other,10,80-84,19.88564172,20
23,300,2300300,Female,Other,12,85+,35.32267164,20
23,100,2300100,Female,Other,14,65-69,2.860048137,6
23,1000,2301000,Female,Other,12,70-74,6.175212911,9
23,1000,2301000,Male,Other,14,70-74,4.43061433,10
23,400,2300400,Male,Other,14,65-69,2.537435845,18
23,200,2300200,Male,Other,11,70-74,6.121631027,19
23,200,2300200,Female,Other,12,75-79,10.23037239,15
23,700,2300700,Male,Other,14,65-69,2.537435845,22
23,700,2300700,Female,Other,12,65-69,3.564379297,20
23,300,2300300,Female,Other,12,70-74,6.175212911,8
23,200,2300200,Female,Other,12,65-69,3.564379297,3
23,800,2300800,Male,Other,12,75-79,9.154741059,32
23,800,2300800,Female,Other,11,65-69,3.976574418,27
23,500,2300500,Female,Other,16,65-69,2.291587488,5
23,500,2300500,Female,Other,12,85+,35.32267164,13
23,500,2300500,Male,Other,14,65-69,2.537435845,9
23,500,2300500,Female,Other,12,65-69,3.564379297,10
23,300,2300300,Male,Other,16,80-84,11.14769391,23
23,300,2300300,Female,Other,12,75-79,10.23037239,23
23,700,2300700,Female,Other,12,80-84,18.27410738,34
23,700,2300700,Male,Other,12,80-84,16.50827556,23
23,700,2300700,Female,Other,14,65-69,2.860048137,7
23,900,2300900,Female,Other,16,85+,25.73585981,59
23,800,2300800,Female,Other,11,65-69,3.976574418,20
23,600,2300600,Male,Other,12,70-74,5.499823433,7
23,800,2300800,Female,Other,16,70-74,4.008883577,32
23,800,2300800,Male,Other,18,65-69,1.625171798,33
23,800,2300800,Female,Other,18,70-74,3.219649661,35
23,200,2300200,Female,Other,16,80-84,12.42545854,18
23,500,2300500,Female,Other,16,65-69,2.291587488,9
23,200,2300200,Male,Other,12,70-74,5.499823433,38
23,200,2300200,Female,Other,9,70-74,8.473050535,36
23,300,2300300,Female,Other,12,80-84,18.27410738,21
23,300,2300300,Male,Other,8,85+,43.21637368,20
23,600,2300600,Female,Hispanic,8,65-69,9.153553036,49
23,500,2300500,Male,Other,9,75-79,12.41458109,5
23,500,2300500,Female,Other,9,75-79,13.81498015,5
23,500,2300500,Female,Other,12,75-79,10.23037239,9
23,500,2300500,Male,Other,8,75-79,13.70479135,10
23,500,2300500,Female,Other,14,75-79,8.322500058,27
23,200,2300200,Female,Other,12,85+,35.32267164,10
23,200,2300200,Male,Other,16,80-84,11.14769391,6
23,100,2300100,Female,Other,14,80-84,15.11879158,4
23,100,2300100,Male,Other,14,85+,27.78173331,4
23,600,2300600,Male,Other,19,65-69,1.453025048,15
23,900,2300900,Female,Other,16,65-69,2.291587488,32
23,500,2300500,Female,Other,14,65-69,2.860048137,23
23,100,2300100,Male,Other,16,70-74,3.561434185,35
23,100,2300100,Female,Other,14,70-74,4.981624362,36
23,100,2300100,Male,Other,14,65-69,2.537435845,21
23,100,2300100,Male,Other,12,70-74,5.499823433,5
23,100,2300100,Female,Other,12,65-69,3.564379297,5
23,200,2300200,Male,Other,16,70-74,3.561434185,41
23,200,2300200,Female,Other,18,65-69,1.833980414,36
23,500,2300500,Male,Other,16,70-74,3.561434185,8
23,500,2300500,Female,Other,16,75-79,6.743700149,6
23,500,2300500,Male,Other,18,80-84,9.086064505,29
23,200,2300200,Male,Other,10,65-69,3.941268584,5
23,200,2300200,Female,Other,14,65-69,2.860048137,4
23,500,2300500,Female,Other,18,70-74,3.219649661,8
23,500,2300500,Male,Other,12,70-74,5.499823433,7
23,500,2300500,Female,Other,16,75-79,6.743700149,21
23,500,2300500,Male,Other,16,85+,23.45593817,20
23,600,2300600,Female,Other,12,65-69,3.564379297,41
23,500,2300500,Male,Other,12,65-69,3.164907227,5
23,900,2300900,Female,Other,14,70-74,4.981624362,53
23,600,2300600,Female,Other,14,85+,30.31559491,33
23,100,2300100,Male,Other,12,75-79,9.154741059,3
23,100,2300100,Female,Other,14,65-69,2.860048137,5
23,800,2300800,Male,Other,14,65-69,2.537435845,10
23,800,2300800,Male,Other,14,70-74,4.43061433,30
23,800,2300800,Female,Other,16,70-74,4.008883577,27
23,300,2300300,Female,Other,14,70-74,4.981624362,19
23,300,2300300,Male,Other,12,65-69,3.164907227,16
23,500,2300500,Male,Other,14,65-69,2.537435845,6
23,500,2300500,Female,Other,18,65-69,1.833980414,8
23,300,2300300,Male,Other,16,65-69,2.031756168,8
23,800,2300800,Male,Other,14,65-69,2.537435845,27
23,800,2300800,Female,Other,8,65-69,5.504279998,24
23,500,2300500,Male,Other,18,65-69,1.625171798,6
23,500,2300500,Female,Other,12,70-74,6.175212911,9
23,500,2300500,Male,Other,12,75-79,9.154741059,6
23,100,2300100,Male,Other,14,70-74,4.43061433,4
23,400,2300400,Female,Other,12,85+,35.32267164,6
23,600,2300600,Female,Other,8,85+,46.25630518,45
23,300,2300300,Male,Other,12,75-79,9.154741059,4
23,300,2300300,Female,Other,10,75-79,12.51590092,4
23,300,2300300,Male,Other,12,65-69,3.164907227,7
23,500,2300500,Male,Other,19,80-84,8.189410601,7
23,500,2300500,Female,Other,16,75-79,6.743700149,6
23,100,2300100,Male,Other,14,70-74,4.43061433,2
23,200,2300200,Female,Other,12,85+,35.32267164,9
23,100,2300100,Male,Other,12,80-84,16.50827556,3
23,400,2300400,Male,Other,14,85+,27.78173331,13
23,400,2300400,Female,Other,14,85+,30.31559491,15
23,500,2300500,Male,Other,12,70-74,5.499823433,6
23,500,2300500,Female,Other,16,70-74,4.008883577,6
23,500,2300500,Male,Other,14,80-84,13.60709407,11
23,500,2300500,Female,Other,12,80-84,18.27410738,12
23,100,2300100,Male,Other,14,65-69,2.537435845,3
23,200,2300200,Female,Other,12,85+,35.32267164,82
23,500,2300500,Female,Other,18,75-79,5.446609089,4
23,700,2300700,Female,Other,14,85+,30.31559491,18
23,200,2300200,Male,Other,12,65-69,3.164907227,5
23,500,2300500,Female,Other,14,70-74,4.981624362,8
23,200,2300200,Male,Other,12,65-69,3.164907227,5
23,200,2300200,Female,Other,12,65-69,3.564379297,5
23,100,2300100,Female,Other,16,75-79,6.743700149,7
23,100,2300100,Male,Other,16,65-69,2.031756168,4
23,100,2300100,Female,Other,16,65-69,2.291587488,4
23,500,2300500,Female,Other,16,85+,25.73585981,9
23,500,2300500,Male,Other,19,80-84,8.189410601,18
23,500,2300500,Female,Hispanic,18,70-74,5.441461429,10
23,500,2300500,Male,Other,16,70-74,3.561434185,6
23,100,2300100,Male,Other,12,65-69,3.164907227,3
23,800,2300800,Female,Other,10,75-79,12.51590092,14
23,800,2300800,Male,Other,12,85+,32.56588642,15
23,600,2300600,Female,Other,14,75-79,8.322500058,97
23,700,2300700,Male,Other,19,65-69,1.453025048,22
23,800,2300800,Female,Other,12,75-79,10.23037239,7
23,500,2300500,Male,Other,12,65-69,3.164907227,6
23,500,2300500,Female,Other,14,65-69,2.860048137,6
23,800,2300800,Male,Other,7,85+,46.02554562,36
23,1000,2301000,Male,Other,16,65-69,2.031756168,15
23,500,2300500,Female,Other,14,70-74,4.981624362,15
23,600,2300600,Male,Other,12,75-79,9.154741059,16
23,600,2300600,Female,Other,12,80-84,18.27410738,16
23,500,2300500,Male,Other,14,80-84,13.60709407,6
23,500,2300500,Female,Other,8,80-84,26.05660519,7
23,1000,2301000,Female,Other,16,75-79,6.743700149,20
23,500,2300500,Female,Other,14,80-84,15.11879158,76
23,500,2300500,Male,Other,14,85+,27.78173331,69
23,600,2300600,Female,Other,14,75-79,8.322500058,30
