FIPS,state2,stusab,puma,county,county1,tracta,year,male,female,white,black,asian,hispanic,indigenous,othermulti,65_and_66,67_to_69,70_to_74,75_to_79,80_to_84,85_and_over,65_to_69,total_population,male_proportion,female_proportion,white_proportion,black_proportion,asian_proportion,hispanic_proportion,indigenous_proportion,othermulti_proportion,65_and_66_proportion,67_to_69_proportion,70_to_74_proportion,75_to_79_proportion,80_to_84_proportion,85_and_over_proportion,65_to_69_proportion,alzheimer_probability,GISJOIN,YEAR,STUSAB,STATE,statea1,COUNTY,COUNTYA,tracta1,GEO_ID,TL_GEO_ID,NAME_E,AQ44E035,AQ44E036,AQ44E037,AQ44E038,AQ44E039,AQ44E040,AQ44E041,AQ44E042,AQ44E076,AQ44E077,AQ44E078,AQ44E079,AQ44E080,AQ44E081,AQ44E082,AQ44E083,NAME_M,edu09,edu12,edu14,edu16,edu19,total_edu_population,edu09_pro,edu12_pro,edu14_pro,edu16_pro,edu19_pro,education,percentage
23019013500,23,ME,300,Penobscot County,19,13500,2020,236,247,463,0,3,5,0,12,70,108,146,78,52,29,178,483,0.488612836,0.511387164,0.958592133,0,0.00621118,0.010351967,0,0.02484472,0.144927536,0.223602484,0.302277433,0.161490683,0.107660455,0.060041408,0.368530021,6.44832481,G2300190013500,2018-2022,ME,Maine,23,Penobscot County,19,13500,1400000US23019013500,23019013500,"Census Tract 135, Penobscot County, Maine",217,33,8,101,47,14,14,0,189,16,2,99,21,11,29,11,"Census Tract 135, Penobscot County, Maine",49,210,93,43,11,406,0.120689655,0.517241379,0.229064039,0.10591133,0.027093596,12.70935959,6.0
23019014000,23,ME,300,Penobscot County,19,14000,2020,243,261,491,0,1,2,0,10,75,109,127,92,53,48,184,504,0.482142857,0.517857143,0.974206349,0,0.001984127,0.003968254,0,0.01984127,0.148809524,0.216269841,0.251984127,0.182539683,0.10515873,0.095238095,0.365079365,6.962704004,G2300190014000,2018-2022,ME,Maine,23,Penobscot County,19,14000,1400000US23019014000,23019014000,"Census Tract 140, Penobscot County, Maine",190,15,32,62,22,32,11,16,178,4,0,78,31,17,35,13,"Census Tract 140, Penobscot County, Maine",19,172,102,46,29,368,0.051630435,0.467391304,0.277173913,0.125,0.078804348,13.45108696,6.0
23005014001,23,ME,800,Cumberland County,5,14001,2020,252,266,497,3,4,4,0,10,86,112,151,83,44,42,198,518,0.486486486,0.513513514,0.959459459,0.005791506,0.007722008,0.007722008,0,0.019305019,0.166023166,0.216216216,0.291505792,0.16023166,0.084942085,0.081081081,0.382239382,6.522639461,G2300050014001,2018-2022,ME,Maine,23,Cumberland County,5,14001,1400000US23005014001,23005014001,"Census Tract 140.01, Cumberland County, Maine",361,0,4,23,86,111,69,68,311,0,0,96,67,36,56,56,"Census Tract 140.01, Cumberland County, Maine",0,123,300,125,124,672,0,0.183035714,0.446428571,0.186011905,0.18452381,14.92857143,4.8
23005014001,23,ME,800,Cumberland County,5,14001,2020,252,266,497,3,4,4,0,10,86,112,151,83,44,42,198,518,0.486486486,0.513513514,0.959459459,0.005791506,0.007722008,0.007722008,0,0.019305019,0.166023166,0.216216216,0.291505792,0.16023166,0.084942085,0.081081081,0.382239382,6.522639461,G2300110014001,2018-2022,ME,Maine,23,Kennebec County,11,14001,1400000US23011014001,23011014001,"Census Tract 140.01, Kennebec County, Maine",245,1,0,113,0,9,57,65,307,0,15,61,51,76,78,26,"Census Tract 140.01, Kennebec County, Maine",1,189,136,135,91,552,0.001811594,0.342391304,0.246376812,0.244565217,0.164855072,14.6195652,4.9
23011014001,23,ME,400,Kennebec County,11,14001,2020,320,421,709,0,1,8,2,21,129,136,214,134,69,59,265,741,0.431848853,0.568151147,0.956815115,0,0.001349528,0.010796221,0.002699055,0.028340081,0.174089069,0.183535762,0.28879892,0.180836707,0.093117409,0.079622132,0.357624831,6.742660193,G2300050014001,2018-2022,ME,Maine,23,Cumberland County,5,14001,1400000US23005014001,23005014001,"Census Tract 140.01, Cumberland County, Maine",361,0,4,23,86,111,69,68,311,0,0,96,67,36,56,56,"Census Tract 140.01, Cumberland County, Maine",0,123,300,125,124,672,0,0.183035714,0.446428571,0.186011905,0.18452381,14.92857143,4.9
23011014001,23,ME,400,Kennebec County,11,14001,2020,320,421,709,0,1,8,2,21,129,136,214,134,69,59,265,741,0.431848853,0.568151147,0.956815115,0,0.001349528,0.010796221,0.002699055,0.028340081,0.174089069,0.183535762,0.28879892,0.180836707,0.093117409,0.079622132,0.357624831,6.742660193,G2300110014001,2018-2022,ME,Maine,23,Kennebec County,11,14001,1400000US23011014001,23011014001,"Census Tract 140.01, Kennebec County, Maine",245,1,0,113,0,9,57,65,307,0,15,61,51,76,78,26,"Census Tract 140.01, Kennebec County, Maine",1,189,136,135,91,552,0.001811594,0.342391304,0.246376812,0.244565217,0.164855072,14.6195652,5.1
23005014002,23,ME,800,Cumberland County,5,14002,2020,120,114,224,0,1,2,0,7,37,43,64,34,27,29,80,234,0.512820513,0.487179487,0.957264957,0,0.004273504,0.008547009,0,0.02991453,0.158119658,0.183760684,0.273504274,0.145299145,0.115384615,0.123931624,0.341880342,7.395033225,G2300050014002,2018-2022,ME,Maine,23,Cumberland County,5,14002,1400000US23005014002,23005014002,"Census Tract 140.02, Cumberland County, Maine",141,1,0,59,17,0,13,51,173,0,7,57,32,6,48,23,"Census Tract 140.02, Cumberland County, Maine",1,123,55,61,74,314,0.003184713,0.391719745,0.175159236,0.194267516,0.23566879,14.76751593,5.5
23005014002,23,ME,800,Cumberland County,5,14002,2020,120,114,224,0,1,2,0,7,37,43,64,34,27,29,80,234,0.512820513,0.487179487,0.957264957,0,0.004273504,0.008547009,0,0.02991453,0.158119658,0.183760684,0.273504274,0.145299145,0.115384615,0.123931624,0.341880342,7.395033225,G2300110014002,2018-2022,ME,Maine,23,Kennebec County,11,14002,1400000US23011014002,23011014002,"Census Tract 140.02, Kennebec County, Maine",295,8,0,106,11,0,77,93,315,0,0,47,19,159,55,35,"Census Tract 140.02, Kennebec County, Maine",8,153,189,132,128,610,0.013114754,0.250819672,0.309836066,0.216393443,0.209836066,14.91475412,5.4
23011014002,23,ME,400,Kennebec County,11,14002,2020,287,328,596,1,2,5,1,10,88,150,161,112,48,56,238,615,0.466666667,0.533333333,0.969105691,0.001626016,0.003252033,0.008130081,0.001626016,0.016260163,0.143089431,0.243902439,0.261788618,0.182113821,0.07804878,0.091056911,0.38699187,6.650610653,G2300050014002,2018-2022,ME,Maine,23,Cumberland County,5,14002,1400000US23005014002,23005014002,"Census Tract 140.02, Cumberland County, Maine",141,1,0,59,17,0,13,51,173,0,7,57,32,6,48,23,"Census Tract 140.02, Cumberland County, Maine",1,123,55,61,74,314,0.003184713,0.391719745,0.175159236,0.194267516,0.23566879,14.76751593,4.9
23011014002,23,ME,400,Kennebec County,11,14002,2020,287,328,596,1,2,5,1,10,88,150,161,112,48,56,238,615,0.466666667,0.533333333,0.969105691,0.001626016,0.003252033,0.008130081,0.001626016,0.016260163,0.143089431,0.243902439,0.261788618,0.182113821,0.07804878,0.091056911,0.38699187,6.650610653,G2300110014002,2018-2022,ME,Maine,23,Kennebec County,11,14002,1400000US23011014002,23011014002,"Census Tract 140.02, Kennebec County, Maine",295,8,0,106,11,0,77,93,315,0,0,47,19,159,55,35,"Census Tract 140.02, Kennebec County, Maine",8,153,189,132,128,610,0.013114754,0.250819672,0.309836066,0.216393443,0.209836066,14.91475412,4.9
23011014500,23,ME,400,Kennebec County,11,14500,2020,342,309,634,2,0,1,2,12,85,163,194,118,54,37,248,651,0.525345622,0.474654378,0.973886329,0.003072197,0,0.001536098,0.003072197,0.01843318,0.130568356,0.250384025,0.298003072,0.181259601,0.082949309,0.056835637,0.380952381,6.212014865,G2300110014500,2018-2022,ME,Maine,23,Kennebec County,11,14500,1400000US23011014500,23011014500,"Census Tract 145, Kennebec County, Maine",375,8,2,82,54,55,75,99,471,0,7,113,109,14,77,151,"Census Tract 145, Kennebec County, Maine",8,204,232,152,250,846,0.009456265,0.241134752,0.274231678,0.179669031,0.295508274,15.3073286,4.3
23005015000,23,ME,800,Cumberland County,5,15000,2020,312,312,610,2,3,0,1,8,86,146,182,111,59,40,232,624,0.5,0.5,0.977564103,0.003205128,0.004807692,0,0.001602564,0.012820513,0.137820513,0.233974359,0.291666667,0.177884615,0.094551282,0.064102564,0.371794872,6.421451144,G2300050015000,2018-2022,ME,Maine,23,Cumberland County,5,15000,1400000US23005015000,23005015000,"Census Tract 150, Cumberland County, Maine",300,16,33,79,4,40,72,56,392,0,12,167,60,13,74,66,"Census Tract 150, Cumberland County, Maine",16,291,117,146,122,692,0.023121387,0.420520231,0.169075145,0.210982659,0.176300578,14.34682081,5.0
23005015000,23,ME,800,Cumberland County,5,15000,2020,312,312,610,2,3,0,1,8,86,146,182,111,59,40,232,624,0.5,0.5,0.977564103,0.003205128,0.004807692,0,0.001602564,0.012820513,0.137820513,0.233974359,0.291666667,0.177884615,0.094551282,0.064102564,0.371794872,6.421451144,G2300110015000,2018-2022,ME,Maine,23,Kennebec County,11,15000,1400000US23011015000,23011015000,"Census Tract 150, Kennebec County, Maine",216,0,5,92,4,0,82,33,264,0,8,72,76,36,55,17,"Census Tract 150, Kennebec County, Maine",0,177,116,137,50,480,0,0.36875,0.241666667,0.285416667,0.104166667,14.35416668,5.0
23005015000,23,ME,800,Cumberland County,5,15000,2020,312,312,610,2,3,0,1,8,86,146,182,111,59,40,232,624,0.5,0.5,0.977564103,0.003205128,0.004807692,0,0.001602564,0.012820513,0.137820513,0.233974359,0.291666667,0.177884615,0.094551282,0.064102564,0.371794872,6.421451144,G2300190015000,2018-2022,ME,Maine,23,Penobscot County,19,15000,1400000US23019015000,23019015000,"Census Tract 150, Penobscot County, Maine",401,53,28,177,57,56,5,25,409,68,0,201,105,11,9,15,"Census Tract 150, Penobscot County, Maine",121,406,229,14,40,810,0.149382716,0.501234568,0.282716049,0.017283951,0.049382716,12.53209877,6.1
23011015000,23,ME,400,Kennebec County,11,15000,2020,259,274,519,2,1,4,0,7,87,131,154,75,45,41,218,533,0.485928705,0.514071295,0.973733583,0.003752345,0.001876173,0.00750469,0,0.013133208,0.163227017,0.245778612,0.288930582,0.140712946,0.084427767,0.076923077,0.409005629,6.29766774,G2300050015000,2018-2022,ME,Maine,23,Cumberland County,5,15000,1400000US23005015000,23005015000,"Census Tract 150, Cumberland County, Maine",300,16,33,79,4,40,72,56,392,0,12,167,60,13,74,66,"Census Tract 150, Cumberland County, Maine",16,291,117,146,122,692,0.023121387,0.420520231,0.169075145,0.210982659,0.176300578,14.34682081,4.9
23011015000,23,ME,400,Kennebec County,11,15000,2020,259,274,519,2,1,4,0,7,87,131,154,75,45,41,218,533,0.485928705,0.514071295,0.973733583,0.003752345,0.001876173,0.00750469,0,0.013133208,0.163227017,0.245778612,0.288930582,0.140712946,0.084427767,0.076923077,0.409005629,6.29766774,G2300110015000,2018-2022,ME,Maine,23,Kennebec County,11,15000,1400000US23011015000,23011015000,"Census Tract 150, Kennebec County, Maine",216,0,5,92,4,0,82,33,264,0,8,72,76,36,55,17,"Census Tract 150, Kennebec County, Maine",0,177,116,137,50,480,0,0.36875,0.241666667,0.285416667,0.104166667,14.35416668,4.9
23011015000,23,ME,400,Kennebec County,11,15000,2020,259,274,519,2,1,4,0,7,87,131,154,75,45,41,218,533,0.485928705,0.514071295,0.973733583,0.003752345,0.001876173,0.00750469,0,0.013133208,0.163227017,0.245778612,0.288930582,0.140712946,0.084427767,0.076923077,0.409005629,6.29766774,G2300190015000,2018-2022,ME,Maine,23,Penobscot County,19,15000,1400000US23019015000,23019015000,"Census Tract 150, Penobscot County, Maine",401,53,28,177,57,56,5,25,409,68,0,201,105,11,9,15,"Census Tract 150, Penobscot County, Maine",121,406,229,14,40,810,0.149382716,0.501234568,0.282716049,0.017283951,0.049382716,12.53209877,5.9
23019015000,23,ME,300,Penobscot County,19,15000,2020,451,479,900,0,2,3,1,24,114,170,227,180,135,104,284,930,0.484946237,0.515053763,0.967741935,0,0.002150538,0.003225806,0.001075269,0.025806452,0.122580645,0.182795699,0.244086022,0.193548387,0.14516129,0.111827957,0.305376344,7.808431866,G2300050015000,2018-2022,ME,Maine,23,Cumberland County,5,15000,1400000US23005015000,23005015000,"Census Tract 150, Cumberland County, Maine",300,16,33,79,4,40,72,56,392,0,12,167,60,13,74,66,"Census Tract 150, Cumberland County, Maine",16,291,117,146,122,692,0.023121387,0.420520231,0.169075145,0.210982659,0.176300578,14.34682081,6.1
23019015000,23,ME,300,Penobscot County,19,15000,2020,451,479,900,0,2,3,1,24,114,170,227,180,135,104,284,930,0.484946237,0.515053763,0.967741935,0,0.002150538,0.003225806,0.001075269,0.025806452,0.122580645,0.182795699,0.244086022,0.193548387,0.14516129,0.111827957,0.305376344,7.808431866,G2300110015000,2018-2022,ME,Maine,23,Kennebec County,11,15000,1400000US23011015000,23011015000,"Census Tract 150, Kennebec County, Maine",216,0,5,92,4,0,82,33,264,0,8,72,76,36,55,17,"Census Tract 150, Kennebec County, Maine",0,177,116,137,50,480,0,0.36875,0.241666667,0.285416667,0.104166667,14.35416668,6.1
23019015000,23,ME,300,Penobscot County,19,15000,2020,451,479,900,0,2,3,1,24,114,170,227,180,135,104,284,930,0.484946237,0.515053763,0.967741935,0,0.002150538,0.003225806,0.001075269,0.025806452,0.122580645,0.182795699,0.244086022,0.193548387,0.14516129,0.111827957,0.305376344,7.808431866,G2300190015000,2018-2022,ME,Maine,23,Penobscot County,19,15000,1400000US23019015000,23019015000,"Census Tract 150, Penobscot County, Maine",401,53,28,177,57,56,5,25,409,68,0,201,105,11,9,15,"Census Tract 150, Penobscot County, Maine",121,406,229,14,40,810,0.149382716,0.501234568,0.282716049,0.017283951,0.049382716,12.53209877,7.4
23011015500,23,ME,400,Kennebec County,11,15500,2020,444,405,823,0,1,9,0,16,138,201,235,147,81,47,339,849,0.522968198,0.477031802,0.969375736,0,0.001177856,0.010600707,0,0.018845701,0.16254417,0.236749117,0.276796231,0.173144876,0.09540636,0.055359246,0.399293286,6.209230636,G2300110015500,2018-2022,ME,Maine,23,Kennebec County,11,15500,1400000US23011015500,23011015500,"Census Tract 155, Kennebec County, Maine",445,13,16,168,65,39,93,51,362,18,0,129,33,40,91,51,"Census Tract 155, Kennebec County, Maine",31,313,177,184,102,807,0.038413879,0.387856258,0.219330855,0.228004957,0.126394052,14.12019828,4.9
23011015500,23,ME,400,Kennebec County,11,15500,2020,444,405,823,0,1,9,0,16,138,201,235,147,81,47,339,849,0.522968198,0.477031802,0.969375736,0,0.001177856,0.010600707,0,0.018845701,0.16254417,0.236749117,0.276796231,0.173144876,0.09540636,0.055359246,0.399293286,6.209230636,G2300190015500,2018-2022,ME,Maine,23,Penobscot County,19,15500,1400000US23019015500,23019015500,"Census Tract 155, Penobscot County, Maine",330,34,21,148,29,55,24,19,186,6,28,75,31,6,30,10,"Census Tract 155, Penobscot County, Maine",40,272,121,54,29,516,0.07751938,0.527131783,0.234496124,0.104651163,0.05620155,13.04844961,5.6
23019015500,23,ME,300,Penobscot County,19,15500,2020,247,219,449,0,3,3,0,11,79,89,152,53,52,41,168,466,0.530042918,0.469957082,0.963519313,0,0.006437768,0.006437768,0,0.02360515,0.169527897,0.190987124,0.326180258,0.113733906,0.111587983,0.087982833,0.360515021,6.663285506,G2300110015500,2018-2022,ME,Maine,23,Kennebec County,11,15500,1400000US23011015500,23011015500,"Census Tract 155, Kennebec County, Maine",445,13,16,168,65,39,93,51,362,18,0,129,33,40,91,51,"Census Tract 155, Kennebec County, Maine",31,313,177,184,102,807,0.038413879,0.387856258,0.219330855,0.228004957,0.126394052,14.12019828,5.3
23019015500,23,ME,300,Penobscot County,19,15500,2020,247,219,449,0,3,3,0,11,79,89,152,53,52,41,168,466,0.530042918,0.469957082,0.963519313,0,0.006437768,0.006437768,0,0.02360515,0.169527897,0.190987124,0.326180258,0.113733906,0.111587983,0.087982833,0.360515021,6.663285506,G2300190015500,2018-2022,ME,Maine,23,Penobscot County,19,15500,1400000US23019015500,23019015500,"Census Tract 155, Penobscot County, Maine",330,34,21,148,29,55,24,19,186,6,28,75,31,6,30,10,"Census Tract 155, Penobscot County, Maine",40,272,121,54,29,516,0.07751938,0.527131783,0.234496124,0.104651163,0.05620155,13.04844961,6.0
23011016000,23,ME,400,Kennebec County,11,16000,2020,387,392,756,2,1,5,4,11,134,173,194,141,92,45,307,779,0.496790757,0.503209243,0.970474968,0.002567394,0.001283697,0.006418485,0.005134788,0.014120668,0.172015404,0.222079589,0.249037227,0.181001284,0.118100128,0.057766367,0.394094994,6.467061749,G2300110016000,2018-2022,ME,Maine,23,Kennebec County,11,16000,1400000US23011016000,23011016000,"Census Tract 160, Kennebec County, Maine",409,0,11,119,99,32,40,108,462,0,0,145,114,20,69,114,"Census Tract 160, Kennebec County, Maine",0,275,265,109,222,871,0,0.315729047,0.304247991,0.125143513,0.254879449,14.89322618,4.7
23005016001,23,ME,800,Cumberland County,5,16001,2020,423,439,844,0,1,4,0,13,108,165,241,152,113,83,273,862,0.490719258,0.509280742,0.979118329,0,0.001160093,0.004640371,0,0.015081206,0.125290023,0.191415313,0.279582367,0.176334107,0.131090487,0.096287703,0.316705336,7.346255402,G2300050016001,2018-2022,ME,Maine,23,Cumberland County,5,16001,1400000US23005016001,23005016001,"Census Tract 160.01, Cumberland County, Maine",436,32,0,39,34,186,36,109,536,0,37,114,0,174,121,90,"Census Tract 160.01, Cumberland County, Maine",32,190,394,157,199,972,0.032921811,0.195473251,0.405349794,0.161522634,0.20473251,14.79115226,5.5
23005016002,23,ME,800,Cumberland County,5,16002,2020,245,304,532,0,0,2,2,13,86,90,180,78,63,52,176,549,0.446265938,0.553734062,0.969034608,0,0,0.003642987,0.003642987,0.023679417,0.156648452,0.163934426,0.327868852,0.142076503,0.114754098,0.094717668,0.320582878,7.082376444,G2300050016002,2018-2022,ME,Maine,23,Cumberland County,5,16002,1400000US23005016002,23005016002,"Census Tract 160.02, Cumberland County, Maine",176,8,7,70,33,0,36,22,269,2,0,87,31,0,80,69,"Census Tract 160.02, Cumberland County, Maine",10,164,64,116,91,445,0.02247191,0.368539326,0.143820225,0.260674157,0.204494382,14.69438202,5.3
23005016500,23,ME,800,Cumberland County,5,16500,2020,354,401,735,0,0,2,0,18,113,136,218,133,79,76,249,755,0.468874172,0.531125828,0.973509934,0,0,0.002649007,0,0.02384106,0.149668874,0.18013245,0.288741722,0.17615894,0.104635762,0.100662252,0.329801325,7.150264351,G2300050016500,2018-2022,ME,Maine,23,Cumberland County,5,16500,1400000US23005016500,23005016500,"Census Tract 165, Cumberland County, Maine",343,5,40,67,76,46,47,62,283,6,18,122,66,15,27,29,"Census Tract 165, Cumberland County, Maine",11,247,203,74,91,626,0.017571885,0.39456869,0.32428115,0.118210863,0.145367412,14.08626198,5.7
23011017000,23,ME,400,Kennebec County,11,17000,2020,421,459,866,0,1,2,0,11,138,213,224,172,81,52,351,880,0.478409091,0.521590909,0.984090909,0,0.001136364,0.002272727,0,0.0125,0.156818182,0.242045455,0.254545455,0.195454545,0.092045455,0.059090909,0.398863636,6.310148398,G2300110017000,2018-2022,ME,Maine,23,Kennebec County,11,17000,1400000US23011017000,23011017000,"Census Tract 170, Kennebec County, Maine",389,3,1,130,28,78,109,40,438,0,10,256,68,29,31,44,"Census Tract 170, Kennebec County, Maine",3,397,203,140,84,827,0.00362757,0.480048368,0.245465538,0.169286578,0.101571947,13.86819832,5.2
23005017002,23,ME,800,Cumberland County,5,17002,2020,320,333,631,0,2,5,0,15,87,144,227,95,60,40,231,653,0.490045942,0.509954058,0.966309342,0,0.003062787,0.007656968,0,0.022970904,0.13323124,0.220520674,0.34762634,0.145482389,0.091883614,0.061255743,0.353751914,6.336785852,G2300050017002,2018-2022,ME,Maine,23,Cumberland County,5,17002,1400000US23005017002,23005017002,"Census Tract 170.02, Cumberland County, Maine",333,0,10,93,42,31,91,66,322,0,10,68,38,137,39,30,"Census Tract 170.02, Cumberland County, Maine",0,181,248,130,96,655,0,0.276335878,0.378625954,0.198473282,0.146564885,14.57709922,4.8
23005017003,23,ME,800,Cumberland County,5,17003,2020,298,346,622,2,1,5,0,14,107,143,167,110,69,48,250,644,0.462732919,0.537267081,0.965838509,0.00310559,0.001552795,0.007763975,0,0.02173913,0.166149068,0.222049689,0.25931677,0.170807453,0.107142857,0.074534161,0.388198758,6.621821084,G2300050017003,2018-2022,ME,Maine,23,Cumberland County,5,17003,1400000US23005017003,23005017003,"Census Tract 170.03, Cumberland County, Maine",258,0,29,17,85,34,73,20,333,0,14,103,100,52,55,9,"Census Tract 170.03, Cumberland County, Maine",0,163,271,128,29,591,0,0.275803723,0.458544839,0.216582064,0.049069374,14.12690355,5.3
23005017004,23,ME,800,Cumberland County,5,17004,2020,253,265,495,1,6,4,0,12,90,108,141,97,53,29,198,518,0.488416988,0.511583012,0.955598456,0.001930502,0.011583012,0.007722008,0,0.023166023,0.173745174,0.208494208,0.272200772,0.187258687,0.102316602,0.055984556,0.382239382,6.39703296,G2300050017004,2018-2022,ME,Maine,23,Cumberland County,5,17004,1400000US23005017004,23005017004,"Census Tract 170.04, Cumberland County, Maine",264,0,27,44,119,17,51,6,242,1,0,113,53,19,19,37,"Census Tract 170.04, Cumberland County, Maine",1,184,208,70,43,506,0.001976285,0.363636364,0.411067194,0.138339921,0.084980237,13.96442689,5.2
23005017101,23,ME,700,Cumberland County,5,17101,2020,397,406,786,1,1,4,1,10,92,170,224,158,78,81,262,803,0.494396015,0.505603985,0.97882939,0.00124533,0.00124533,0.00498132,0.00124533,0.0124533,0.114570361,0.211706102,0.278953923,0.196762142,0.097135741,0.100871731,0.326276463,7.176160689,G2300050017101,2018-2022,ME,Maine,23,Cumberland County,5,17101,1400000US23005017101,23005017101,"Census Tract 171.01, Cumberland County, Maine",436,0,22,63,51,43,107,150,538,7,0,106,69,43,151,162,"Census Tract 171.01, Cumberland County, Maine",7,191,206,258,312,974,0.007186858,0.196098563,0.211498973,0.264887064,0.320328542,15.70328542,4.8
